auction_id,mechanism,risk,sigma,N_potential,delta,kbar,n,win_score,win_b0,win_b2,win_e0,win_e2,epsilon,pay_final,overrun,skipped,scale_s
150,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.112525707744429,0.112525707744429,0,2.22044604925031e-16,0.962426680492884,-0.0577485882872913,0.112525707744429,0,0,0.15
151,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112688594146897,0.0512636324375029,0.0614249617093942,2.22044604925031e-16,0.972625095565094,0.0485492798756875,0.113989229347567,0.00130063520067038,0,0.15
151,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.113473914567468,0.113473914567468,0,2.22044604925031e-16,0.970788293570066,0.0985189885442506,0.113473914567468,0,0,0.15
152,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112735102055508,0.0590676745520084,0.0536674275034992,2.22044604925031e-16,0.977737508474748,-0.0261089254051881,0.110139132544152,-0.00259596951135595,0,0.15
152,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.114472693051171,0.114472693051171,0,2.22044604925031e-16,0.988327131415804,-0.0436312278641472,0.114472693051171,0,0,0.15
153,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112396344418745,0.0723845173574557,0.0400118270612897,2.22044604925031e-16,0.97264802921057,-0.0034913771856532,0.111162245713575,-0.00123409870517019,0,0.15
153,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.114151759653148,0.114151759653148,0,2.22044604925031e-16,0.985497031495803,-0.0685188600634614,0.114151759653148,0,0,0.15
154,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11277263122996,0.057394962158436,0.0553776690715242,2.22044604925031e-16,0.978374920138485,0.0201500588711767,0.112690948005684,-8.16832242765131e-05,0,0.15
154,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.113174537228127,0.113174537228127,0,2.22044604925031e-16,0.976879549176675,-0.125488032650775,0.113174537228127,0,0,0.15
155,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112960665165488,0.0481153951622954,0.0648452700031925,2.22044604925031e-16,0.981903520643981,0.177179753896363,0.123276463056048,0.0103157978905606,0,0.15
155,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.114121966028189,0.114121966028189,0,2.22044604925031e-16,0.985234300518353,0.0104537424108859,0.114121966028189,0,0,0.15
156,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112492410808753,0.0688800297821911,0.0436123810265615,2.22044604925031e-16,0.973989965423727,-0.0169054010464551,0.110620766478453,-0.00187164433029927,0,0.15
156,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.13291554180707,0.13291554180707,0,0.500959588665997,0.993915634966124,-0.0707183383506566,0.13291554180707,0,0,0.15
157,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112247018943034,0.0650148938809364,0.0472321250620977,2.22044604925031e-16,0.965149823594969,0.266712429061002,0.123198365857661,0.0109513469146265,0,0.15
157,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.113488303202025,0.113488303202025,0,2.22044604925031e-16,0.970915177574488,-0.104009896296541,0.113488303202025,0,0,0.15
158,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.110750400325858,0.110750400325858,0,2.22044604925031e-16,0.955558735984032,0.0672190843733305,0.110750400325858,0,0,0.15
158,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112029865225971,0.112029865225971,0,2.22044604925031e-16,0.966785440255018,0.0468968242728755,0.112029865225971,0,0,0.15
159,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.117645660978193,0,0.117645660978193,0.120288018976529,1.00567543452303,-0.0612739428136463,0.111104737720942,-0.00654092325725071,0,0.15
159,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.115085597532359,0.115085597532359,0,2.22044604925031e-16,0.985000665564188,-0.0693663898824841,0.115085597532359,0,0,0.15
160,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111628215280278,0.0957359797564135,0.0158922355238644,2.22044604925031e-16,0.963658592128718,0.0983797359194283,0.112614143001126,0.000985927720847907,0,0.15
160,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.112944647528986,0.112944647528986,0,2.22044604925031e-16,0.974852304397216,0.0109368620212608,0.112944647528986,0,0,0.15
161,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112625863959189,0.0636787497687613,0.0489471141904274,2.22044604925031e-16,0.975978234920358,-0.033012185568361,0.10983421666409,-0.00279164729509902,0,0.15
161,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113692814087116,0.113692814087116,0,2.22044604925031e-16,0.981449893109668,-0.114004390989857,0.113692814087116,0,0,0.15
162,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111760774758416,0.0921500198303547,0.0196107549280608,2.22044604925031e-16,0.965044494380413,0.0453173619577204,0.111963978583662,0.000203203825246911,0,0.15
162,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.113622817421178,0.113622817421178,0,2.22044604925031e-16,0.980832637307797,-0.0118996835179507,0.113622817421178,0,0,0.15
163,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.11494092541502,0.0149690052141315,0.0999719202008881,0.0446810218188298,0.992927520337942,-0.0564401075737296,0.108591450112131,-0.00634947530288807,0,0.15
163,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.114016590436838,0.114016590436838,0,2.22044604925031e-16,0.975573795162425,-0.162912363283774,0.114016590436838,0,0,0.15
164,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.112524842643121,0.0676542218536633,0.0448706207894572,2.22044604925031e-16,0.974458914790672,0.201137640761151,0.120403969099221,0.00787912645610073,0,0.15
164,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.113021331962741,0.113021331962741,0,2.22044604925031e-16,0.975528533270421,0.0840199928889743,0.113021331962741,0,0,0.15
165,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.113130263804597,0.0317343708770035,0.0813958929275938,2.22044604925031e-16,0.983143651232481,-0.00123966286948065,0.111657322778976,-0.0014729410256217,0,0.15
165,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.116001596604234,0.116001596604234,0,2.22044604925031e-16,0.993078258878765,0.257237518470108,0.116001596604234,0,0,0.15
166,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.111107041257961,0.0910183372050677,0.0200887040528931,2.22044604925031e-16,0.950853565610342,-0.0477909720199512,0.109159694388943,-0.00194734686901767,0,0.15
166,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.115680986065155,0.115680986065155,0,2.22044604925031e-16,0.990251004758139,-0.000672465107612489,0.115680986065155,0,0,0.15
167,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.112948308942007,0.0409632309135584,0.0719850780284485,2.22044604925031e-16,0.978187038077561,-0.0224749312943212,0.109760241493083,-0.00318806744892408,0,0.15
167,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114019862777651,0.114019862777651,0,2.22044604925031e-16,0.975602651744117,-0.0903959008343184,0.114019862777651,0,0,0.15
168,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112001255294641,0.0852381647343141,0.0267630905603271,2.22044604925031e-16,0.967710189239083,0.0247663218660707,0.111799903480019,-0.000201351814622386,0,0.15
168,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113895277826912,0.113895277826912,0,2.22044604925031e-16,0.983235287635913,0.08072128096525,0.113895277826912,0,0,0.15
169,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112304615927025,0.0755731103105773,0.0367315056164477,2.22044604925031e-16,0.971425444524967,-0.0461399091507073,0.109560241149995,-0.00274437477703025,0,0.15
169,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,11,0.113733574065254,0.113733574065254,0,2.22044604925031e-16,0.981809327536968,0.0881687882064838,0.113733574065254,0,0,0.15
170,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112912185049154,0.0425513319401234,0.0703608531090302,2.22044604925031e-16,0.97733156969481,0.0123902512755615,0.112189003604222,-0.000723181444931983,0,0.15
170,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.114062484075865,0.114062484075865,0,2.22044604925031e-16,0.975978500605525,-0.0225889441149685,0.114062484075865,0,0,0.15
171,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113119081345827,0.0385452032028757,0.0745738781429513,2.22044604925031e-16,0.98552939924274,-0.158015882633333,0.100256095352151,-0.0128629859936763,0,0.15
171,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.113355111206391,0.113355111206391,0,2.22044604925031e-16,0.97847191287082,0.113078333394873,0.113355111206391,0,0,0.15
172,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.112429194419071,0.0712063654294369,0.0412228289896342,2.22044604925031e-16,0.973099372908658,0.0978622987007293,0.115354435272643,0.00292524085357233,0,0.15
172,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113426970252547,0.113426970252547,0,2.22044604925031e-16,0.979105591217476,0.0313463846180428,0.113426970252547,0,0,0.15
173,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112970542675693,0.0399533129039557,0.0730172297717374,2.22044604925031e-16,0.978730665485335,0.0187118743295476,0.112783804017724,-0.000186738657968824,0,0.15
173,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114909516991692,0.114909516991692,0,2.22044604925031e-16,0.983447927093056,-0.0922300476151068,0.114909516991692,0,0,0.15
174,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11230026074756,0.0757210185345604,0.0365792422129993,2.22044604925031e-16,0.971368695542173,0.104657320590469,0.115081234806165,0.00278097405860532,0,0.15
174,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.114499364016585,0.114499364016585,0,2.22044604925031e-16,0.988562325717726,-0.0079941525704234,0.114499364016585,0,0,0.15
175,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.112168783502457,0.0800520104444452,0.0321167730580121,2.22044604925031e-16,0.969705521203743,0.238791469027711,0.118865034020999,0.00669625051854217,0,0.15
175,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.113195939584368,0.113195939584368,0,2.22044604925031e-16,0.977068283034691,-0.0979057356237419,0.113195939584368,0,0,0.15
176,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113018569200831,0.0376763955221903,0.0753421736786404,2.22044604925031e-16,0.979955197863976,0.00927874176235971,0.112207430810323,-0.000811138390507324,0,0.15
176,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.114702599546148,0.114702599546148,0,2.22044604925031e-16,0.981623256964822,-0.0984924140172143,0.114702599546148,0,0,0.15
177,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113213330035804,0.031463128271583,0.0817502017642211,2.22044604925031e-16,0.988204034489872,-0.00419047402784612,0.111906435378083,-0.00130689465772094,0,0.15
177,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,10,0.113807480010213,0.113807480010213,0,2.22044604925031e-16,0.982461055123312,-0.15548165460467,0.113807480010213,0,0,0.15
178,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112529147046166,0.0566345320672353,0.0558946149789308,2.22044604925031e-16,0.969712298995483,-0.0594087037272203,0.107515601038691,-0.00501354600747483,0,0.15
178,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114310739953408,0.114310739953408,0,2.22044604925031e-16,0.978167706235221,0.0128163442618497,0.114310739953408,0,0,0.15
179,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.111910769950018,0.0879060561566283,0.02400471379339,2.22044604925031e-16,0.966682134748361,0.00171372693127221,0.111152121654951,-0.000758648295067096,0,0.15
179,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.114553427769864,0.114553427769864,0,2.22044604925031e-16,0.989039078393439,-0.0578902185908949,0.114553427769864,0,0,0.15
180,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113247956233275,0.0284118910816325,0.0848360651516423,2.22044604925031e-16,0.989354144130882,0.0295401216976645,0.114850871400098,0.00160291516682298,0,0.15
180,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.111720600657576,0.111720600657576,0,2.22044604925031e-16,0.964058240155686,0.0567497606462782,0.111720600657576,0,0,0.15
181,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,14,0.11205161410339,0.0702071439084265,0.0418444701949632,2.22044604925031e-16,0.962312181873737,-0.164909051439553,0.10357405543325,-0.00847755867013962,0,0.15
181,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.116385449977271,0.116385449977271,0,2.22044604925031e-16,0.996463207516774,0.0247615777324352,0.116385449977271,0,0,0.15
182,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111336517655165,0.103165192760176,0.00817132489498881,2.22044604925031e-16,0.96078098782911,0.152779027051218,0.112264453431832,0.000927935776666916,0,0.15
182,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,12,0.111505053109656,0.111505053109656,0,2.22044604925031e-16,0.962157467103045,-0.0102443802481623,0.111505053109656,0,0,0.15
183,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,14,0.112966774321399,0.0477827344164807,0.0651840399049185,2.22044604925031e-16,0.982029781103743,0.0417651285154495,0.114517822659551,0.00155104833815138,0,0.15
183,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.112191984526916,0.112191984526916,0,2.22044604925031e-16,0.968215063737887,0.0773897057330279,0.112191984526916,0,0,0.15
184,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112624116895093,0.0637496900992307,0.0488744267958621,2.22044604925031e-16,0.975951144131566,-0.191457379404465,0.102091373175196,-0.0105327437198972,0,0.15
184,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.115393456609494,0.115393456609494,0,2.22044604925031e-16,0.996446740561343,0.060546027116738,0.115393456609494,0,0,0.15
185,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113060699793359,0.042331008588696,0.0707296912046627,2.22044604925031e-16,0.984096660360782,-0.197316669033985,0.0979797144212475,-0.0150809853721112,0,0.15
185,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.114513109807249,0.114513109807249,0,2.22044604925031e-16,0.988683541389954,-0.00234618065588267,0.114513109807249,0,0,0.15
186,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112797947336043,0.0472117563123016,0.0655861910237412,2.22044604925031e-16,0.974816787164725,-0.0145898996908029,0.110189380380299,-0.00260856695574413,0,0.15
186,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,11,0.112405288406158,0.112405288406158,0,2.22044604925031e-16,0.961364781687965,-0.099057268348954,0.112405288406158,0,0,0.15
187,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,13,0.118535668968877,0.0165764709079191,0.101959198060958,0.145432881157812,0.993974206272079,0.0465265672865724,0.122665095361765,0.00412942639288857,0,0.15
187,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,12,0.115671254922967,0.115671254922967,0,2.22044604925031e-16,0.990165192735012,0.0736583808533975,0.115671254922967,0,0,0.15
188,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112092773132505,0.0824474767960411,0.0296452963364638,2.22044604925031e-16,0.968784395136863,0.158623372031102,0.115869814145766,0.00377704101326148,0,0.15
188,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.114624085492134,0.114624085492134,0,2.22044604925031e-16,0.989662161762639,-0.0920708086137929,0.114624085492134,0,0,0.15
189,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.11280901446893,0.055723762830937,0.0570852516379926,2.22044604925031e-16,0.979011340785141,-0.14684621442089,0.103228118473802,-0.0095808959951274,0,0.15
189,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.113354058918952,0.113354058918952,0,2.22044604925031e-16,0.978462632873741,0.00464080025787106,0.113354058918952,0,0,0.15
190,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113085446880841,0.0407702037948671,0.0723152430859738,2.22044604925031e-16,0.984687599840621,0.0644043258094939,0.116635541417787,0.00355009453694659,0,0.15
190,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,14,0.117906105497474,0.117906105497474,0,0.0904026753485455,0.990263616188294,0.0696922504055833,0.117906105497474,0,0,0.15
191,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112953255629132,0.0485157199594314,0.0644375356697007,2.22044604925031e-16,0.981751556953744,0.017945254726031,0.112933718920933,-1.95367081991249e-05,0,0.15
191,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,13,0.111664309533333,0.111664309533333,0,2.22044604925031e-16,0.963561844597955,-0.0273830534780802,0.111664309533333,0,0,0.15
192,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.113389472278652,0.00750571704363064,0.105883755235021,2.22044604925031e-16,0.997198675222101,0.0307130381641718,0.116344869307034,0.00295539702838223,0,0.15
192,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.112439356582763,0.112439356582763,0,2.22044604925031e-16,0.970396475910062,0.029682845399341,0.112439356582763,0,0,0.15
193,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.111138423248559,0.107902345288462,0.00323607796009667,2.22044604925031e-16,0.958941607931827,-0.0309886331193952,0.110905273458259,-0.000233149790300022,0,0.15
193,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.113129148624091,0.113129148624091,0,2.22044604925031e-16,0.976479298189829,-0.0176834095549166,0.113129148624091,0,0,0.15
194,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113024227647604,0.0373987092234498,0.075625518424154,2.22044604925031e-16,0.980104433643028,-0.038273729060398,0.108625144525297,-0.00439908312230633,0,0.15
194,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.113080440915712,0.113080440915712,0,2.22044604925031e-16,0.96731850806037,-0.125972587277047,0.113080440915712,0,0,0.15
195,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112226370544367,0.065584106794616,0.0466422637497514,2.22044604925031e-16,0.964839147593827,0.0066810466267186,0.11089800793166,-0.00132836261270701,0,0.15
195,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114502371955107,0.114502371955107,0,2.22044604925031e-16,0.979857582813569,0.053729474520012,0.114502371955107,0,0,0.15
196,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.112801222466738,0.0560860033366986,0.0567152191300398,2.22044604925031e-16,0.978873428667379,0.0952170401872179,0.117003279643274,0.00420205717653588,0,0.15
196,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.112766524424603,0.112766524424603,0,2.22044604925031e-16,0.973281553906724,0.0325119751876984,0.112766524424603,0,0,0.15
197,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.112846408635578,0.0452955022284613,0.0675509064071165,2.22044604925031e-16,0.975851589593555,0.0373855373463398,0.113740588558594,0.000894179923015978,0,0.15
197,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,13,0.114841201955169,0.114841201955169,0,2.22044604925031e-16,0.982845501240796,0.203061969297354,0.114841201955169,0,0,0.15
198,UP,L,0.0837,15,0.984061708305826,0.0678863449678831,15,0.119474011032996,0.00267534312203871,0.116798667910958,0.170918806384538,1.00126669273401,0.0819329784002431,0.129191621792106,0.00971761075911012,0,0.15
198,FP,L,0.0837,15,0.909384242453184,0.0491177189268801,15,0.111406012235146,0.111406012235146,0,2.22044604925031e-16,0.961284091764621,-0.0364614411190536,0.111406012235146,0,0,0.15
199,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113265988622505,0.022424318157139,0.0908416704653657,2.22044604925031e-16,0.988118678974916,-0.0906761506327994,0.103949496578398,-0.00931649204410653,0,0.15
199,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,15,0.113903849288613,0.113903849288613,0,2.22044604925031e-16,0.974579604013868,0.164949319391483,0.113903849288613,0,0,0.15
200,UP,H,0.0995,15,0.983564843996916,0.0676008545325822,15,0.113042977251903,0.0364629993834489,0.0765799778684539,2.22044604925031e-16,0.980607141037463,0.114444538197582,0.120322032744082,0.00727905549217911,0,0.15
200,FP,H,0.0995,15,0.909384242453184,0.0491177190212174,14,0.114001004960842,0.114001004960842,0,2.22044604925031e-16,0.975436357061225,0.00326823429649724,0.114001004960842,0,0,0.15
